transaction_id,transaction_date,transaction_hour,store_id,pos_id,customer_id,product_id,quantity,unit_price,gross_amount,promo_id,discount_amount,payment_method
TXN00852,2025-08-20,9:35:56,S01,POS_1,C003,P017,3,9000,30000,NULL,0,cash
TXN00853,2025-09-19,7:01:44,S05,POS_2,C000,P016,1,18000,30000,NULL,0,cash
TXN00854,2025-03-08,8:03:31,S04,POS_1,C000,P001,3,22000,150000,NULL,0,momo
TXN00854,2025-03-08,9:50:25,S04,POS_1,C000,P001,2,22000,80000,NULL,0,momo
TXN00855,2025-10-02,10:16:11,S05,POS_1,C000,P017,3,9000,120000,NULL,0,card
TXN00855,2025-10-02,10:46:43,S05,POS_1,C000,P012,3,18000,30000,NULL,0,card
TXN00855,2025-10-02,7:10:17,S05,POS_1,C000,P007,3,22000,60000,NULL,0,card
TXN00856,2025-11-10,9:21:30,S02,POS_1,C000,P016,2,18000,60000,NULL,0,cash
TXN00856,2025-11-10,7:27:25,S02,POS_1,C000,P012,2,18000,100000,NULL,0,cash
TXN00857,2025-04-23,8:58:41,S05,POS_2,C000,P013,3,22000,30000,NULL,0,zalopay
TXN00857,2025-04-23,8:40:03,S05,POS_2,C000,P016,3,18000,30000,NULL,0,zalopay
TXN00858,2025-07-26,8:46:06,S05,POS_1,C000,P001,2,22000,60000,NULL,0,zalopay
TXN00859,2025-12-31,10:07:00,S04,POS_1,C000,P001,3,22000,90000,NULL,0,cash
TXN00860,2025-01-29,10:23:10,S02,POS_2,C000,P017,3,9000,120000,PRM010,7000,momo
TXN00861,2025-04-09,7:18:55,S04,POS_1,C000,P017,3,9000,150000,PRM010,7000,cash
TXN00862,2025-02-19,8:28:31,S05,POS_1,C000,P017,1,9000,30000,NULL,0,cash
TXN00863,2025-03-12,7:32:33,S05,POS_1,C000,P017,2,9000,80000,PRM001,5000,cash
TXN00864,2025-02-09,9:54:51,S02,POS_2,C002,P013,2,22000,60000,NULL,0,cash
TXN00865,2025-03-25,9:14:09,S02,POS_2,C000,P016,2,18000,20000,NULL,0,momo
TXN00866,2025-07-01,10:40:39,S04,POS_1,C000,P007,1,22000,10000,NULL,0,card
TXN00867,2025-11-09,9:49:22,S03,POS_1,C000,P001,3,22000,30000,NULL,0,cash
TXN00868,2025-01-05,7:19:52,S02,POS_2,C000,P001,1,22000,10000,PRM010,7000,zalopay
TXN00868,2025-01-05,8:53:45,S02,POS_2,C000,P016,1,18000,50000,PRM010,7000,zalopay
TXN00868,2025-01-05,10:28:48,S02,POS_2,C000,P012,2,18000,80000,PRM010,7000,zalopay
TXN00869,2025-01-19,7:29:23,S02,POS_2,C000,P007,3,22000,120000,PRM001,5000,cash
TXN00870,2025-12-12,10:44:52,S01,POS_1,C000,P001,2,22000,40000,NULL,0,card
TXN00871,2025-08-21,10:45:14,S02,POS_2,C000,P016,1,18000,20000,PRM009,1000,cash
TXN00872,2025-12-26,8:54:55,S01,POS_1,C000,P012,2,18000,20000,NULL,0,momo
TXN00873,2025-12-13,7:00:46,S03,POS_1,C000,P001,2,22000,40000,NULL,0,momo
TXN00874,2025-09-25,8:37:55,S03,POS_1,C000,P007,2,22000,20000,NULL,0,cash
TXN00875,2025-06-05,9:44:02,S04,POS_1,C001,P017,2,9000,20000,NULL,0,cash
TXN00876,2025-10-28,7:34:58,S04,POS_1,C002,P012,1,18000,20000,NULL,0,momo
TXN00876,2025-10-28,9:58:25,S04,POS_1,C002,P016,3,18000,120000,NULL,0,momo
TXN00877,2025-12-03,9:42:03,S05,POS_2,C000,P007,2,22000,80000,NULL,0,cash
TXN00877,2025-12-03,8:52:58,S05,POS_2,C000,P007,1,22000,10000,NULL,0,cash
TXN00878,2025-05-29,8:00:18,S03,POS_2,C000,P013,1,22000,20000,NULL,0,cash
TXN00879,2025-06-25,8:48:44,S01,POS_1,C000,P016,1,18000,40000,NULL,0,momo
TXN00879,2025-06-25,8:49:45,S01,POS_1,C000,P001,2,22000,60000,NULL,0,momo
TXN00880,2025-04-04,7:51:57,S02,POS_1,C000,P016,1,18000,30000,NULL,0,momo
TXN00880,2025-04-04,9:42:34,S02,POS_1,C000,P016,2,18000,100000,NULL,0,momo
TXN00881,2025-03-10,9:52:37,S05,POS_1,C001,P017,1,9000,50000,NULL,0,zalopay
TXN00882,2025-05-17,8:26:56,S05,POS_2,C001,P013,1,22000,10000,PRM010,7000,cash
TXN00883,2025-09-27,9:53:39,S05,POS_1,C000,P007,1,22000,20000,NULL,0,cash
TXN00884,2025-05-30,10:40:53,S03,POS_2,C000,P013,3,22000,30000,NULL,0,momo
TXN00885,2025-09-07,8:55:29,S02,POS_1,C000,P016,1,18000,40000,PRM009,2000,cash
TXN00886,2025-03-31,10:57:56,S03,POS_1,C000,P001,2,22000,80000,PRM010,7000,card
TXN00887,2025-09-17,7:32:18,S03,POS_1,C002,P001,3,22000,90000,NULL,0,card
TXN00888,2025-05-09,9:19:32,S05,POS_2,C001,P007,1,22000,20000,NULL,0,zalopay
TXN00889,2025-01-10,8:30:59,S04,POS_2,C002,P007,2,22000,40000,PRM001,5000,card
TXN00890,2025-08-16,8:26:06,S04,POS_1,C000,P001,2,22000,60000,NULL,0,zalopay
TXN00891,2025-01-06,9:56:56,S05,POS_2,C001,P016,2,18000,100000,NULL,0,momo
TXN00891,2025-01-06,10:32:13,S05,POS_2,C001,P001,2,22000,60000,NULL,0,momo
TXN00892,2025-09-21,8:59:35,S02,POS_2,C001,P017,3,9000,90000,PRM009,4500,momo
TXN00893,2025-03-31,10:23:34,S02,POS_1,C000,P016,2,18000,20000,NULL,0,card
TXN00894,2025-08-17,10:44:23,S04,POS_2,C001,P016,1,18000,30000,NULL,0,card
TXN00895,2025-02-10,7:34:02,S02,POS_2,C000,P016,1,18000,20000,PRM007,15000,card
TXN00896,2025-12-29,7:16:37,S03,POS_2,C000,P007,3,22000,120000,NULL,0,cash
TXN00897,2025-02-17,9:51:19,S04,POS_2,C000,P007,1,22000,20000,PRM007,15000,momo
TXN00898,2025-09-12,8:38:01,S04,POS_2,C000,P001,3,22000,30000,NULL,0,momo
TXN00898,2025-09-12,7:26:53,S04,POS_2,C000,P017,2,9000,40000,NULL,0,momo
TXN00899,2025-09-12,8:41:03,S05,POS_2,C000,P001,1,22000,40000,NULL,0,card
TXN00900,2025-07-28,9:27:38,S04,POS_2,C000,P016,3,18000,90000,NULL,0,cash
TXN00901,2025-07-29,7:51:57,S03,POS_2,C000,P017,1,9000,50000,NULL,0,cash
TXN00902,2025-08-09,8:33:13,S01,POS_2,C001,P017,1,9000,20000,NULL,0,zalopay
TXN00903,2025-06-16,8:54:21,S02,POS_1,C000,P007,2,22000,20000,NULL,0,cash
TXN00904,2025-10-20,8:45:11,S01,POS_2,C000,P016,2,18000,40000,NULL,0,card
TXN00905,2025-07-13,10:27:38,S04,POS_1,C000,P007,3,22000,90000,NULL,0,card
TXN00906,2025-02-28,10:55:19,S04,POS_2,C000,P016,3,18000,150000,PRM001,5000,momo
TXN00906,2025-02-28,7:44:24,S04,POS_2,C000,P007,2,22000,40000,PRM001,5000,momo
TXN00906,2025-02-28,8:58:37,S04,POS_2,C000,P007,2,22000,40000,PRM001,5000,momo
TXN00907,2025-04-03,9:20:06,S03,POS_1,C000,P007,1,22000,20000,NULL,0,zalopay
TXN00908,2025-02-11,8:48:52,S05,POS_1,C000,P007,3,22000,30000,PRM007,15000,cash
TXN00909,2025-06-11,10:59:03,S01,POS_1,C000,P007,3,22000,60000,NULL,0,card
TXN00910,2025-03-20,9:49:15,S04,POS_1,C000,P012,3,18000,150000,NULL,0,momo
TXN00911,2025-07-05,8:50:26,S02,POS_2,C000,P013,1,22000,40000,NULL,0,cash
TXN00912,2025-11-26,7:26:28,S03,POS_2,C000,P017,3,9000,120000,NULL,0,cash
TXN00912,2025-11-26,8:15:46,S03,POS_2,C000,P013,2,22000,40000,NULL,0,cash
TXN00913,2025-04-09,7:57:36,S05,POS_2,C000,P017,1,9000,30000,NULL,0,card
TXN00913,2025-04-09,8:10:46,S05,POS_2,C000,P012,1,18000,30000,NULL,0,card
TXN00914,2025-01-02,10:17:29,S01,POS_2,C000,P017,3,9000,90000,NULL,0,zalopay
TXN00915,2025-03-25,10:13:10,S02,POS_2,C000,P017,2,9000,60000,NULL,0,momo
TXN00916,2025-12-26,10:52:33,S01,POS_1,C000,P012,2,18000,80000,NULL,0,card
TXN00917,2025-09-03,7:59:21,S03,POS_2,C000,P017,2,9000,60000,NULL,0,card
TXN00917,2025-09-03,10:32:21,S03,POS_2,C000,P017,2,9000,20000,NULL,0,card
TXN00917,2025-09-03,10:14:26,S03,POS_2,C000,P013,1,22000,40000,NULL,0,card
TXN00917,2025-09-03,10:07:31,S03,POS_2,C000,P001,3,22000,30000,NULL,0,card
TXN00918,2025-12-31,8:06:42,S01,POS_2,C000,P001,1,22000,30000,NULL,0,zalopay
TXN00919,2025-03-10,8:29:35,S02,POS_2,C000,P001,3,22000,30000,PRM001,5000,zalopay
TXN00920,2025-11-15,9:27:55,S04,POS_1,C000,P016,3,18000,90000,NULL,0,zalopay
TXN00921,2025-07-12,9:56:10,S03,POS_1,C000,P001,2,22000,20000,NULL,0,cash
TXN00921,2025-07-12,10:34:15,S03,POS_1,C000,P007,2,22000,100000,NULL,0,cash
TXN00922,2025-11-08,9:48:08,S03,POS_2,C003,P016,2,18000,80000,NULL,0,card
TXN00923,2025-08-26,7:42:46,S02,POS_1,C003,P017,1,9000,10000,NULL,0,zalopay
TXN00924,2025-06-02,8:22:26,S02,POS_2,C000,P007,2,22000,20000,PRM010,7000,momo
TXN00925,2025-05-30,7:25:11,S01,POS_2,C000,P001,2,22000,80000,PRM010,7000,card
TXN00925,2025-05-30,10:42:47,S01,POS_2,C000,P007,1,22000,30000,PRM010,7000,card
TXN00926,2025-03-21,7:58:03,S04,POS_2,C001,P016,3,18000,150000,NULL,0,momo
TXN00927,2025-02-02,10:24:50,S01,POS_1,C000,P017,2,9000,100000,NULL,0,cash
TXN00927,2025-02-02,7:37:11,S01,POS_1,C000,P007,3,22000,150000,NULL,0,cash
TXN00928,2025-07-03,9:57:16,S01,POS_1,C000,P017,1,9000,40000,NULL,0,cash
TXN00929,2025-07-29,9:44:23,S05,POS_1,C000,P001,3,22000,150000,NULL,0,momo
TXN00930,2025-06-20,7:20:29,S03,POS_2,C000,P017,2,9000,20000,NULL,0,momo
TXN00931,2025-06-25,8:16:26,S02,POS_2,C002,P013,3,22000,60000,NULL,0,card
TXN00932,2025-12-07,7:45:30,S05,POS_2,C000,P016,3,18000,30000,NULL,0,cash
TXN00933,2025-11-27,9:13:50,S02,POS_2,C000,P012,3,18000,60000,PRM009,3000,zalopay
TXN00934,2025-11-15,7:46:26,S04,POS_2,C002,P007,2,22000,40000,NULL,0,momo
TXN00935,2025-08-26,10:51:45,S02,POS_2,C002,P017,3,9000,60000,NULL,0,cash
TXN00935,2025-08-26,7:48:10,S02,POS_2,C002,P012,2,18000,20000,NULL,0,cash
TXN00935,2025-08-26,10:16:36,S02,POS_2,C002,P013,2,22000,40000,NULL,0,cash
TXN00936,2025-12-15,8:22:09,S04,POS_2,C000,P013,2,22000,60000,NULL,0,zalopay
TXN00937,2025-01-08,7:54:01,S01,POS_1,C000,P007,3,22000,90000,NULL,0,zalopay
TXN00938,2025-07-19,9:20:17,S04,POS_1,C000,P017,3,9000,120000,NULL,0,cash
TXN00939,2025-06-19,9:33:38,S05,POS_2,C003,P001,2,22000,60000,PRM010,7000,zalopay
TXN00940,2025-05-20,8:22:46,S04,POS_2,C000,P007,2,22000,80000,NULL,0,momo
TXN00941,2025-01-09,8:30:27,S03,POS_1,C001,P016,3,18000,150000,NULL,0,momo
TXN00942,2025-10-03,7:28:45,S05,POS_2,C001,P013,3,22000,30000,NULL,0,card
TXN00942,2025-10-03,9:07:33,S05,POS_2,C001,P007,3,22000,90000,NULL,0,card
TXN00943,2025-07-18,9:04:10,S04,POS_2,C000,P007,1,22000,10000,NULL,0,zalopay
TXN00944,2025-12-20,8:28:39,S02,POS_2,C003,P016,1,18000,50000,NULL,0,cash
TXN00945,2025-04-30,7:51:33,S03,POS_1,C000,P017,1,9000,20000,PRM010,7000,card
TXN00946,2025-01-17,8:49:18,S01,POS_2,C000,P017,2,9000,20000,NULL,0,cash
TXN00947,2025-08-15,9:12:06,S03,POS_1,C001,P007,1,22000,10000,NULL,0,zalopay
TXN00947,2025-08-15,10:27:15,S03,POS_1,C001,P012,1,18000,10000,NULL,0,zalopay
TXN00948,2025-06-06,7:51:54,S05,POS_2,C000,P017,2,9000,40000,PRM010,7000,zalopay
TXN00949,2025-07-03,7:36:58,S02,POS_2,C000,P017,2,9000,100000,PRM009,5000,momo
TXN00950,2025-07-21,9:02:20,S05,POS_1,C000,P017,1,9000,10000,NULL,0,momo
TXN00951,2025-01-29,8:01:01,S01,POS_2,C000,P012,2,18000,60000,PRM010,7000,momo
TXN00952,2025-04-01,10:15:59,S03,POS_2,C000,P013,3,22000,90000,NULL,0,cash
TXN00953,2025-01-15,7:12:21,S01,POS_2,C003,P013,3,22000,120000,NULL,0,zalopay
TXN00953,2025-01-15,7:01:43,S01,POS_2,C003,P017,1,9000,20000,NULL,0,zalopay
TXN00954,2025-07-16,9:24:13,S05,POS_2,C001,P017,3,9000,150000,NULL,0,cash
TXN00954,2025-07-16,8:48:56,S05,POS_2,C001,P007,3,22000,150000,NULL,0,cash
TXN00955,2025-03-02,8:59:06,S01,POS_1,C002,P016,3,18000,120000,PRM001,5000,card
TXN00956,2025-04-13,10:20:20,S04,POS_1,C000,P012,1,18000,20000,NULL,0,card
TXN00956,2025-04-13,8:52:05,S04,POS_1,C000,P001,3,22000,120000,NULL,0,card
TXN00957,2025-06-04,10:22:12,S03,POS_1,C000,P013,3,22000,120000,NULL,0,card
TXN00958,2025-09-11,8:25:35,S04,POS_1,C002,P013,2,22000,40000,NULL,0,cash
TXN00958,2025-09-11,9:27:26,S04,POS_1,C002,P007,3,22000,120000,NULL,0,cash
TXN00959,2025-10-30,9:14:30,S03,POS_2,C001,P007,1,22000,30000,NULL,0,card
TXN00959,2025-10-30,7:29:09,S03,POS_2,C001,P012,3,18000,150000,NULL,0,card
TXN00960,2025-05-06,10:36:11,S01,POS_2,C000,P007,1,22000,40000,NULL,0,zalopay
TXN00961,2025-05-19,7:02:26,S05,POS_2,C000,P007,1,22000,50000,PRM010,7000,zalopay
TXN00961,2025-05-19,7:40:45,S05,POS_2,C000,P001,2,22000,60000,PRM010,7000,zalopay
TXN00962,2025-06-08,8:12:01,S01,POS_1,C001,P013,2,22000,80000,PRM010,7000,cash
TXN00962,2025-06-08,7:34:12,S01,POS_1,C001,P016,2,18000,80000,PRM010,7000,cash
TXN00962,2025-06-08,8:03:08,S01,POS_1,C001,P012,3,18000,120000,PRM010,7000,cash
TXN00963,2025-06-27,7:12:14,S01,POS_1,C000,P013,2,22000,80000,PRM010,7000,card
TXN00964,2025-04-23,8:49:00,S02,POS_1,C000,P013,2,22000,40000,NULL,0,cash
TXN00964,2025-04-23,8:39:45,S02,POS_1,C000,P017,3,9000,120000,NULL,0,cash
TXN00965,2025-08-04,10:46:53,S04,POS_2,C000,P007,2,22000,20000,NULL,0,zalopay
TXN00965,2025-08-04,8:10:59,S04,POS_2,C000,P007,3,22000,150000,NULL,0,zalopay
TXN00966,2025-10-16,9:20:52,S04,POS_2,C000,P017,3,9000,90000,NULL,0,card
TXN00967,2025-08-11,9:30:10,S02,POS_2,C000,P013,1,22000,40000,NULL,0,zalopay
TXN00967,2025-08-11,8:57:44,S02,POS_2,C000,P001,2,22000,40000,NULL,0,zalopay
TXN00968,2025-08-20,10:29:09,S03,POS_2,C001,P007,2,22000,20000,NULL,0,cash
TXN00968,2025-08-20,8:27:57,S03,POS_2,C001,P017,1,9000,20000,NULL,0,cash
TXN00969,2025-08-04,7:00:01,S02,POS_1,C000,P016,1,18000,10000,NULL,0,zalopay
TXN00970,2025-10-20,9:22:32,S01,POS_1,C003,P007,3,22000,60000,NULL,0,card
TXN00971,2025-06-10,8:49:03,S04,POS_2,C000,P016,3,18000,120000,PRM010,7000,zalopay
TXN00971,2025-06-10,9:53:33,S04,POS_2,C000,P017,1,9000,20000,PRM010,7000,zalopay
TXN00972,2025-12-09,9:39:00,S05,POS_2,C000,P013,3,22000,150000,NULL,0,card
TXN00973,2025-10-19,9:53:38,S02,POS_1,C002,P007,3,22000,30000,NULL,0,cash
TXN00973,2025-10-19,8:27:08,S02,POS_1,C002,P017,2,9000,20000,NULL,0,cash
TXN00974,2025-01-16,9:18:28,S04,POS_1,C000,P016,1,18000,10000,NULL,0,card
TXN00974,2025-01-16,10:16:13,S04,POS_1,C000,P013,3,22000,90000,NULL,0,card
TXN00975,2025-06-07,8:37:04,S05,POS_2,C002,P016,3,18000,60000,NULL,0,momo
TXN00976,2025-03-13,7:04:16,S04,POS_1,C000,P013,1,22000,10000,NULL,0,momo
TXN00977,2025-11-28,7:40:13,S04,POS_2,C002,P016,1,18000,30000,NULL,0,card
TXN00977,2025-11-28,7:36:36,S04,POS_2,C002,P013,1,22000,10000,NULL,0,card
TXN00978,2025-09-18,7:31:34,S05,POS_2,C000,P001,3,22000,60000,NULL,0,zalopay
TXN00979,2025-02-19,7:20:03,S05,POS_2,C000,P001,3,22000,120000,PRM007,15000,zalopay
TXN00979,2025-02-19,9:57:50,S05,POS_2,C000,P012,3,18000,120000,PRM007,15000,zalopay
TXN00980,2025-06-05,9:27:51,S03,POS_1,C000,P017,3,9000,120000,NULL,0,zalopay
TXN00980,2025-06-05,9:26:44,S03,POS_1,C000,P016,1,18000,10000,NULL,0,zalopay
TXN00980,2025-06-05,8:21:51,S03,POS_1,C000,P007,1,22000,10000,NULL,0,zalopay
TXN00981,2025-05-15,10:41:52,S02,POS_1,C000,P017,1,9000,30000,PRM009,1500,zalopay
TXN00981,2025-05-15,9:34:18,S02,POS_1,C000,P012,3,18000,120000,PRM009,6000,zalopay
TXN00982,2025-03-28,10:19:48,S05,POS_2,C000,P007,3,22000,90000,NULL,0,momo
TXN00983,2025-03-20,9:13:25,S01,POS_1,C001,P016,2,18000,80000,NULL,0,cash
TXN00984,2025-05-01,8:49:55,S03,POS_2,C000,P007,2,22000,80000,NULL,0,momo
TXN00985,2025-01-18,7:19:30,S05,POS_1,C003,P016,2,18000,20000,NULL,0,card
TXN00986,2025-08-15,10:50:12,S04,POS_2,C000,P016,1,18000,30000,NULL,0,zalopay
TXN00986,2025-08-15,10:27:07,S04,POS_2,C000,P016,2,18000,40000,NULL,0,zalopay
TXN00987,2025-04-21,10:41:01,S03,POS_1,C000,P001,1,22000,40000,NULL,0,cash
TXN00988,2025-09-05,9:18:05,S05,POS_2,C000,P012,1,18000,20000,NULL,0,momo
TXN00988,2025-09-05,8:26:03,S05,POS_2,C000,P007,2,22000,20000,NULL,0,momo
TXN00989,2025-10-30,10:29:44,S03,POS_1,C001,P017,2,9000,40000,NULL,0,card
TXN00990,2025-04-28,7:31:47,S05,POS_2,C000,P012,1,18000,10000,PRM010,7000,card
TXN00991,2025-08-04,7:15:48,S01,POS_2,C000,P013,3,22000,30000,NULL,0,card
TXN00992,2025-03-08,9:17:50,S05,POS_1,C000,P013,2,22000,20000,NULL,0,cash
TXN00993,2025-03-21,10:23:52,S05,POS_1,C000,P013,2,22000,40000,NULL,0,momo
TXN00994,2025-11-30,8:41:35,S02,POS_1,C002,P007,2,22000,100000,PRM009,5000,zalopay
TXN00995,2025-03-15,9:22:28,S01,POS_2,C000,P017,3,9000,90000,NULL,0,zalopay
TXN00996,2025-08-24,10:15:48,S05,POS_1,C000,P012,2,18000,80000,NULL,0,cash
TXN00997,2025-05-07,10:13:52,S05,POS_1,C003,P007,1,22000,10000,NULL,0,momo
TXN00998,2025-04-19,9:32:14,S04,POS_2,C000,P016,1,18000,20000,PRM010,7000,momo
TXN00999,2025-12-12,9:19:47,S04,POS_1,C003,P012,2,18000,100000,NULL,0,cash
TXN01000,2025-12-23,9:57:47,S05,POS_1,C000,P017,3,9000,120000,NULL,0,momo
TXN01000,2025-12-23,9:40:57,S05,POS_1,C000,P016,1,18000,20000,NULL,0,momo
TXN01000,2025-12-23,9:33:58,S05,POS_1,C000,P012,3,18000,150000,NULL,0,momo
TXN01001,2025-05-16,7:11:45,S05,POS_2,C000,P007,3,22000,30000,NULL,0,card
TXN01001,2025-05-16,8:52:40,S05,POS_2,C000,P012,3,18000,60000,NULL,0,card
TXN01001,2025-05-16,9:39:15,S05,POS_2,C000,P016,3,18000,150000,NULL,0,card
TXN01002,2025-08-29,8:05:55,S01,POS_2,C000,P017,3,9000,120000,NULL,0,cash
TXN01003,2025-07-07,8:41:52,S04,POS_1,C000,P016,2,18000,100000,NULL,0,zalopay
TXN01004,2025-10-07,10:08:33,S04,POS_2,C000,P013,2,22000,20000,NULL,0,card
TXN01004,2025-10-07,8:02:30,S04,POS_2,C000,P012,2,18000,60000,NULL,0,card
TXN01004,2025-10-07,8:31:38,S04,POS_2,C000,P001,1,22000,40000,NULL,0,card
TXN01004,2025-10-07,7:07:37,S04,POS_2,C000,P012,1,18000,40000,NULL,0,card
TXN01005,2025-11-16,8:25:27,S04,POS_1,C000,P007,2,22000,100000,NULL,0,momo
TXN01006,2025-03-26,7:05:35,S04,POS_2,C000,P017,1,9000,30000,NULL,0,zalopay
TXN01007,2025-02-25,9:31:57,S05,POS_2,C000,P012,1,18000,30000,NULL,0,card
TXN01008,2025-02-28,7:21:22,S04,POS_2,C003,P007,3,22000,150000,PRM010,7000,zalopay
TXN01008,2025-02-28,10:47:04,S04,POS_2,C003,P013,1,22000,20000,PRM010,7000,zalopay
TXN01008,2025-02-28,10:56:35,S04,POS_2,C003,P001,2,22000,20000,PRM010,7000,zalopay
TXN01009,2025-09-28,7:35:34,S01,POS_1,C000,P012,1,18000,50000,NULL,0,zalopay
TXN01010,2025-05-04,7:53:45,S05,POS_1,C003,P017,2,9000,100000,PRM010,7000,cash
TXN01011,2025-05-31,7:48:15,S04,POS_2,C000,P013,2,22000,80000,NULL,0,momo
TXN01012,2025-06-24,10:31:57,S03,POS_2,C001,P017,3,9000,90000,NULL,0,cash
TXN01013,2025-04-10,10:24:37,S03,POS_2,C000,P012,3,18000,60000,NULL,0,zalopay
TXN01014,2025-06-02,7:54:38,S03,POS_2,C002,P001,2,22000,20000,PRM010,7000,zalopay
TXN01015,2025-06-14,10:05:47,S02,POS_1,C000,P007,1,22000,50000,PRM009,2500,zalopay
TXN01016,2025-11-29,7:08:37,S05,POS_2,C000,P012,2,18000,20000,NULL,0,zalopay
TXN01017,2025-06-09,8:12:21,S04,POS_1,C000,P017,2,9000,40000,NULL,0,card
TXN01018,2025-05-26,8:40:11,S05,POS_2,C000,P012,3,18000,90000,NULL,0,zalopay
TXN01019,2025-10-23,10:05:52,S03,POS_2,C000,P013,3,22000,150000,NULL,0,zalopay
TXN01019,2025-10-23,7:01:31,S03,POS_2,C000,P012,2,18000,60000,NULL,0,zalopay
TXN01020,2025-08-11,7:38:50,S05,POS_2,C000,P017,1,9000,30000,NULL,0,cash
TXN01021,2025-09-15,10:03:45,S02,POS_1,C000,P007,2,22000,40000,PRM009,2000,momo
TXN01022,2025-04-19,7:31:15,S01,POS_2,C001,P017,1,9000,50000,NULL,0,momo
TXN01022,2025-04-19,10:05:08,S01,POS_2,C001,P007,1,22000,10000,NULL,0,momo
TXN01022,2025-04-19,10:42:50,S01,POS_2,C001,P017,2,9000,80000,NULL,0,momo
TXN01022,2025-04-19,8:15:04,S01,POS_2,C001,P017,2,9000,100000,NULL,0,momo
TXN01023,2025-03-04,7:06:02,S05,POS_1,C000,P001,1,22000,30000,NULL,0,card
TXN01023,2025-03-04,10:24:14,S05,POS_1,C000,P007,1,22000,30000,NULL,0,card
TXN01024,2025-07-31,7:16:19,S05,POS_2,C000,P001,3,22000,30000,NULL,0,cash
TXN01025,2025-09-20,7:13:02,S02,POS_1,C001,P012,2,18000,100000,PRM009,5000,zalopay
TXN01026,2025-01-01,9:07:25,S05,POS_2,C000,P001,2,22000,100000,PRM001,5000,cash
TXN01027,2025-02-10,7:58:22,S03,POS_2,C001,P017,2,9000,20000,PRM007,15000,zalopay
TXN01027,2025-02-10,9:41:18,S03,POS_2,C001,P016,3,18000,120000,PRM007,15000,zalopay
TXN01027,2025-02-10,9:21:03,S03,POS_2,C001,P013,3,22000,120000,PRM007,15000,zalopay
TXN01027,2025-02-10,7:55:32,S03,POS_2,C001,P001,3,22000,30000,PRM007,15000,zalopay
TXN01028,2025-04-12,9:41:32,S04,POS_2,C003,P016,1,18000,30000,PRM010,7000,cash
TXN01029,2025-03-04,10:10:21,S01,POS_1,C003,P007,3,22000,60000,PRM001,5000,card
TXN01030,2025-11-12,10:28:22,S01,POS_2,C000,P017,3,9000,120000,NULL,0,card
TXN01030,2025-11-12,9:02:50,S01,POS_2,C000,P013,1,22000,10000,NULL,0,card
TXN01030,2025-11-12,8:54:21,S01,POS_2,C000,P017,3,9000,60000,NULL,0,card
TXN01030,2025-11-12,10:11:23,S01,POS_2,C000,P007,2,22000,40000,NULL,0,card
TXN01030,2025-11-12,8:23:00,S01,POS_2,C000,P017,1,9000,30000,NULL,0,card
TXN01030,2025-11-12,7:51:40,S01,POS_2,C000,P007,3,22000,150000,NULL,0,card
TXN01030,2025-11-12,10:05:23,S01,POS_2,C000,P016,2,18000,80000,NULL,0,card
TXN01031,2025-01-19,9:59:18,S05,POS_2,C001,P013,1,22000,20000,NULL,0,cash
TXN01031,2025-01-19,7:54:12,S05,POS_2,C001,P007,1,22000,50000,NULL,0,cash
TXN01031,2025-01-19,9:04:24,S05,POS_2,C001,P012,3,18000,120000,NULL,0,cash
TXN01032,2025-02-04,10:42:39,S03,POS_1,C001,P012,2,18000,40000,PRM001,5000,zalopay
TXN01033,2025-05-09,7:43:27,S01,POS_2,C000,P016,3,18000,90000,NULL,0,card
TXN01034,2025-11-09,7:45:55,S05,POS_2,C001,P007,1,22000,20000,NULL,0,card
TXN01034,2025-11-09,7:17:14,S05,POS_2,C001,P007,3,22000,120000,NULL,0,card
TXN01035,2025-04-13,8:02:50,S01,POS_1,C000,P001,1,22000,50000,NULL,0,card
TXN01036,2025-02-10,8:00:43,S03,POS_1,C000,P007,3,22000,90000,NULL,0,card
TXN01036,2025-02-10,7:06:14,S03,POS_1,C000,P013,3,22000,60000,NULL,0,card
TXN01036,2025-02-10,10:57:39,S03,POS_1,C000,P013,1,22000,20000,NULL,0,card
TXN01037,2025-07-15,7:34:48,S02,POS_1,C000,P001,2,22000,100000,NULL,0,momo
TXN01037,2025-07-15,8:50:39,S02,POS_1,C000,P013,2,22000,100000,NULL,0,momo
TXN01038,2025-11-14,10:23:53,S04,POS_1,C002,P007,1,22000,50000,NULL,0,momo
TXN01039,2025-07-02,8:15:40,S02,POS_2,C002,P007,3,22000,120000,PRM009,6000,momo
TXN01039,2025-07-02,10:38:06,S02,POS_2,C002,P013,2,22000,60000,PRM009,3000,momo
TXN01040,2025-09-05,8:30:11,S04,POS_1,C000,P007,2,22000,100000,NULL,0,momo
TXN01041,2025-03-28,7:07:10,S01,POS_2,C000,P016,2,18000,100000,NULL,0,zalopay
TXN01042,2025-06-19,7:08:45,S04,POS_2,C000,P007,3,22000,30000,PRM010,7000,momo
TXN01042,2025-06-19,7:06:22,S04,POS_2,C000,P013,3,22000,90000,PRM010,7000,momo
TXN01043,2025-10-08,9:07:54,S03,POS_1,C000,P001,2,22000,40000,NULL,0,momo
TXN01044,2025-02-10,9:03:39,S03,POS_2,C000,P012,2,18000,80000,NULL,0,cash
TXN01044,2025-02-10,8:10:56,S03,POS_2,C000,P017,2,9000,40000,NULL,0,cash
